timestamp,gridEye,dht_temperature
2025-05-27T19:37:28.095806,"[26.5, 27, 26.5, 27.25, 27, 26.75, 26.75, 27.25, 27, 27.25, 27, 27.25, 27, 27.25, 27, 26.5, 27, 27, 27, 27, 27.5, 26.5, 26.25, 27, 26.75, 26.5, 27, 27, 27, 27, 27, 27, 27.25, 27.25, 27.75, 27.5, 27.5, 27, 27.25, 27.5, 26.25, 26.75, 27, 27, 26.75, 27.25, 27, 27, 26.5, 27, 26.75, 26.5, 27.25, 27.5, 27.5, 27, 26.5, 26.5, 26.75, 26.75, 27, 27, 27.25, 27.25]",28.400000000000002
2025-05-27T19:37:28.348314,"[26.75, 27, 26.25, 27, 26.75, 27, 26.75, 27, 27, 26, 26.75, 26.75, 27, 26.75, 26.5, 27, 27, 26.75, 27, 26.75, 27, 26.75, 27, 26.25, 27, 26.75, 26.75, 27, 26.75, 26.75, 27, 26.75, 26.75, 27, 27.5, 27.25, 27.25, 27.25, 27, 27, 26, 26.75, 27.5, 27.25, 27, 27.25, 27, 26.75, 26.25, 26, 26.5, 27.25, 27.25, 27.25, 27, 27.25, 26.5, 26.75, 26, 26.75, 26.75, 27, 27, 27.25]",28.400000000000002
2025-05-27T19:37:28.602067,"[26.5, 26.5, 27, 27, 27.5, 26.5, 26.75, 27.25, 27, 26.75, 26.75, 26.75, 27, 27, 26.75, 27, 26.5, 27, 27, 27.25, 27, 26.75, 26.25, 27, 26.75, 27, 26.5, 26.5, 26.75, 26.75, 26.5, 26.25, 26.75, 27, 27.5, 27, 27, 27, 26.75, 27, 26.5, 26.25, 27, 26.75, 26.75, 27.25, 27, 26.5, 26.75, 26.75, 27, 26.75, 27.25, 27.25, 27.25, 27, 26, 26.75, 26.5, 26.75, 27, 27.25, 26.75, 27.5]",28.400000000000002
2025-05-27T19:37:28.914508,"[26, 26.25, 26.75, 26.75, 27.25, 27, 26.5, 27, 27, 26.25, 26.5, 27, 27, 27, 26.75, 26.5, 26.75, 26.75, 26.75, 27.25, 27.25, 27.25, 26.5, 27, 27.25, 26.5, 26.5, 26.5, 26.75, 26.75, 26.5, 27, 26.5, 27, 28, 27, 27, 26.75, 27, 27.5, 26.5, 26.25, 27.25, 27, 26.5, 27, 27, 26.75, 26.75, 26.25, 26.5, 26.75, 27.25, 27.25, 27.5, 27.25, 27.25, 26.25, 26.5, 26.25, 26.25, 27, 27.25, 27.25]",28.400000000000002
2025-05-27T19:37:29.179274,"[26.75, 26.5, 26.5, 26.75, 27.5, 27, 26, 27, 27.25, 26.25, 26.75, 26.75, 26.75, 27, 27, 26.75, 27, 26.75, 27, 26.75, 27.25, 26.75, 26.75, 26.75, 27, 26.5, 26.5, 26.5, 26.5, 26.5, 26.75, 27.25, 27.5, 27.5, 27.5, 26.75, 27, 26.75, 27, 27.25, 26.75, 26.5, 27, 27, 26.75, 27.25, 27.25, 26.75, 26.75, 26.5, 27, 27, 27, 27.25, 27.25, 27.25, 26.25, 26.25, 26.5, 26.5, 26.75, 27, 27.25, 27]",28.400000000000002
2025-05-27T19:37:29.424536,"[26.5, 26.75, 26.75, 27.5, 27.25, 27, 26.5, 27.25, 27, 26.5, 27, 26.75, 27, 26.75, 26.25, 26.5, 26.75, 27, 27.25, 27.25, 27.25, 26.75, 26.5, 26.5, 26.75, 26.5, 26.75, 26.75, 27, 27, 26.5, 27, 26.25, 27, 27.5, 27.25, 27.5, 27, 26.5, 27.25, 26.25, 26.5, 27, 27, 26.75, 27.5, 27, 27, 26.75, 26.25, 26.5, 26.75, 27.25, 27.75, 27.25, 27, 26.25, 26.5, 26, 26.25, 26.75, 26.75, 27.25, 27.5]",28.400000000000002
2025-05-27T19:37:29.682611,"[26.75, 26.5, 26.5, 26.75, 26.5, 27, 26.5, 26.75, 26.75, 26.5, 27, 27, 27, 26.75, 26.5, 27, 26.75, 26.75, 27, 27.25, 27, 26.75, 26.75, 27, 27, 27, 26.75, 26.5, 27, 27, 26.75, 26.75, 26.5, 27, 27.5, 27.25, 27, 26.5, 26.75, 27.25, 26.25, 26.25, 27.25, 26.75, 26.25, 27.25, 27.25, 27, 26, 26.25, 26.5, 27, 27.75, 27.25, 27.25, 26.75, 26.5, 26.5, 26.5, 26.25, 26.75, 27, 27, 26.75]",28.400000000000002
2025-05-27T19:37:29.937557,"[26.75, 26.5, 26.5, 27, 26.75, 27, 26.25, 26.75, 27, 26.75, 26.5, 26.5, 27, 27, 26.75, 27, 26.75, 26.5, 27, 27.25, 27.25, 26.5, 27, 27.25, 26.5, 27, 26.75, 26.75, 26.5, 26.75, 26.75, 26.75, 26.5, 27, 27.5, 27, 27.25, 27, 26.75, 27.25, 26, 26.5, 27, 27, 26.75, 27.25, 26.5, 27, 26.75, 26, 26.5, 27, 27, 27.25, 27.25, 27.25, 26.25, 27, 26.25, 26, 26.5, 27, 27, 27.5]",28.400000000000002
2025-05-27T19:37:30.259447,"[26.5, 26.5, 26.5, 26.75, 27, 26.75, 26.75, 27.25, 27, 26.5, 27, 26.75, 26.5, 26.5, 27, 26.75, 26.75, 26.75, 27.25, 26.75, 26.75, 26.5, 26.75, 26.75, 27.25, 26.25, 26.5, 26.5, 26.75, 27.25, 26.5, 27, 26.5, 27, 28, 27, 27, 27, 27, 27, 25.75, 26.5, 26.5, 27, 26.75, 27, 27, 27, 26.75, 26.25, 26.5, 26.5, 27, 27.25, 27, 27.5, 26.25, 26.25, 26.75, 26.5, 27, 27.25, 27.25, 27.25]",28.400000000000002
2025-05-27T19:37:30.531354,"[26.5, 26.5, 26.5, 27.25, 27, 26.75, 27, 27, 26.5, 26.5, 26.5, 26.75, 26.75, 26.5, 27, 26.5, 26.75, 26.75, 26.75, 26.5, 26.75, 26.75, 27, 26.75, 26.75, 26.5, 26.5, 26.5, 26.5, 27.25, 26.5, 26.75, 27, 27, 27.5, 27, 27, 26.75, 26.75, 27.25, 26.25, 26.25, 27, 26.5, 26.75, 26.75, 27, 26.5, 26.25, 26.75, 26.5, 26.5, 26.75, 27.25, 27, 27.25, 26, 26.5, 26.5, 25.75, 26.25, 27, 27, 27]",28.400000000000002
