record_id,timestamp,dht_temperature,gridEye_array,current_people_count,net_crossing_count,current_objects_count
11,2025-05-27T18:45:40.341616,28.700000000000003,"[26.75, 27.75, 27.25, 28.0, 27.5, 27.5, 27.25, 27.75, 27.5, 27.25, 27.25, 27.25, 27.5, 27.5, 27.5, 27.5, 27.25, 27.0, 27.75, 27.75, 27.5, 27.25, 27.25, 27.5, 27.5, 27.0, 27.25, 27.5, 27.25, 27.5, 27.0, 27.5, 27.5, 27.5, 27.75, 27.25, 27.5, 27.25, 27.75, 27.5, 27.0, 27.0, 27.5, 27.25, 27.25, 27.5, 27.25, 28.0, 26.75, 27.25, 27.0, 27.25, 27.75, 27.75, 27.25, 27.5, 27.25, 26.75, 27.0, 27.25, 27.25, 27.75, 27.25, 28.25]",0,0,0
12,2025-05-27T18:45:40.473811,28.700000000000003,"[26.75, 27.75, 27.25, 28.0, 27.5, 27.5, 27.25, 27.75, 27.5, 27.25, 27.25, 27.25, 27.5, 27.5, 27.5, 27.5, 27.25, 27.0, 27.75, 27.75, 27.5, 27.25, 27.25, 27.5, 27.5, 27.0, 27.25, 27.5, 27.25, 27.5, 27.0, 27.5, 27.5, 27.5, 27.75, 27.25, 27.5, 27.25, 27.75, 27.5, 27.0, 27.0, 27.5, 27.25, 27.25, 27.5, 27.25, 28.0, 26.75, 27.25, 27.0, 27.25, 27.75, 27.75, 27.25, 27.5, 27.25, 26.75, 27.0, 27.25, 27.25, 27.75, 27.25, 28.25]",0,0,0
13,2025-05-27T18:45:40.597774,28.700000000000003,"[27.25, 27.25, 27.0, 27.25, 27.75, 27.25, 27.25, 27.5, 27.75, 26.75, 27.25, 27.25, 27.0, 27.5, 27.75, 27.75, 27.25, 27.0, 27.25, 27.25, 27.75, 27.0, 27.25, 27.25, 27.5, 27.0, 27.0, 27.5, 27.5, 27.25, 27.0, 27.25, 27.0, 27.25, 27.5, 27.5, 27.5, 27.5, 27.25, 27.5, 26.75, 27.0, 27.25, 27.25, 27.25, 27.25, 27.25, 27.5, 27.25, 26.75, 26.75, 27.0, 27.5, 27.75, 27.5, 27.25, 27.0, 27.25, 26.75, 27.25, 27.0, 27.0, 27.5, 27.5]",0,0,0
14,2025-05-27T18:45:40.722538,28.700000000000003,"[27.25, 27.25, 27.0, 27.25, 27.75, 27.25, 27.25, 27.5, 27.75, 26.75, 27.25, 27.25, 27.0, 27.5, 27.75, 27.75, 27.25, 27.0, 27.25, 27.25, 27.75, 27.0, 27.25, 27.25, 27.5, 27.0, 27.0, 27.5, 27.5, 27.25, 27.0, 27.25, 27.0, 27.25, 27.5, 27.5, 27.5, 27.5, 27.25, 27.5, 26.75, 27.0, 27.25, 27.25, 27.25, 27.25, 27.25, 27.5, 27.25, 26.75, 26.75, 27.0, 27.5, 27.75, 27.5, 27.25, 27.0, 27.25, 26.75, 27.25, 27.0, 27.0, 27.5, 27.5]",0,0,0
15,2025-05-27T18:45:40.841010,28.700000000000003,"[27.0, 27.5, 26.5, 27.75, 27.75, 27.5, 26.75, 27.5, 27.75, 27.25, 27.25, 27.5, 27.5, 27.75, 27.5, 27.5, 27.5, 27.25, 27.5, 28.0, 27.75, 27.25, 27.25, 27.5, 27.5, 27.0, 27.25, 27.25, 27.5, 27.5, 27.5, 27.5, 27.25, 27.25, 28.0, 27.75, 27.5, 27.5, 27.5, 27.75, 26.75, 27.25, 27.75, 27.25, 27.0, 27.5, 27.25, 27.25, 27.5, 26.5, 27.0, 27.25, 27.5, 27.5, 28.0, 27.75, 27.0, 27.0, 26.75, 27.5, 27.25, 27.5, 27.25, 27.75]",0,0,0
16,2025-05-27T18:45:40.965550,28.700000000000003,"[27.0, 27.5, 26.5, 27.75, 27.75, 27.5, 26.75, 27.5, 27.75, 27.25, 27.25, 27.5, 27.5, 27.75, 27.5, 27.5, 27.5, 27.25, 27.5, 28.0, 27.75, 27.25, 27.25, 27.5, 27.5, 27.0, 27.25, 27.25, 27.5, 27.5, 27.5, 27.5, 27.25, 27.25, 28.0, 27.75, 27.5, 27.5, 27.5, 27.75, 26.75, 27.25, 27.75, 27.25, 27.0, 27.5, 27.25, 27.25, 27.5, 26.5, 27.0, 27.25, 27.5, 27.5, 28.0, 27.75, 27.0, 27.0, 26.75, 27.5, 27.25, 27.5, 27.25, 27.75]",0,0,0
17,2025-05-27T18:45:41.100080,28.700000000000003,"[27.0, 27.5, 26.5, 27.75, 27.75, 27.5, 26.75, 27.5, 27.75, 27.25, 27.25, 27.5, 27.5, 27.75, 27.5, 27.5, 27.5, 27.25, 27.5, 28.0, 27.75, 27.25, 27.25, 27.5, 27.5, 27.0, 27.25, 27.25, 27.5, 27.5, 27.5, 27.5, 27.25, 27.25, 28.0, 27.75, 27.5, 27.5, 27.5, 27.75, 26.75, 27.25, 27.75, 27.25, 27.0, 27.5, 27.25, 27.25, 27.5, 26.5, 27.0, 27.25, 27.5, 27.5, 28.0, 27.75, 27.0, 27.0, 26.75, 27.5, 27.25, 27.5, 27.25, 27.75]",0,0,0
18,2025-05-27T18:45:41.233564,28.700000000000003,"[27.25, 27.5, 27.25, 27.5, 27.25, 27.5, 27.25, 27.5, 27.25, 27.0, 27.75, 27.25, 27.25, 27.5, 27.5, 27.5, 27.5, 27.25, 27.5, 27.75, 27.5, 27.25, 27.0, 27.0, 27.25, 27.25, 27.0, 27.25, 27.0, 27.5, 27.0, 27.25, 27.25, 27.25, 27.75, 27.75, 28.0, 27.5, 27.0, 27.75, 26.75, 26.5, 27.5, 27.5, 27.0, 27.5, 27.25, 27.25, 26.75, 26.5, 27.25, 27.25, 27.75, 27.25, 27.25, 27.75, 27.25, 26.75, 26.75, 27.25, 26.5, 27.5, 27.25, 28.0]",0,0,0
19,2025-05-27T18:45:41.356550,28.700000000000003,"[27.0, 27.5, 27.25, 28.0, 27.5, 27.75, 27.0, 27.5, 27.75, 26.75, 27.5, 27.5, 27.5, 27.75, 27.5, 27.25, 27.0, 27.25, 27.5, 27.75, 27.5, 27.5, 27.5, 27.25, 27.5, 27.0, 27.25, 27.5, 27.5, 27.5, 27.5, 27.5, 27.0, 27.0, 27.5, 27.5, 27.75, 27.75, 27.25, 27.5, 27.0, 27.0, 27.5, 27.5, 27.25, 27.5, 27.25, 27.75, 27.0, 27.5, 27.25, 27.0, 27.75, 27.5, 27.5, 28.0, 26.75, 27.25, 27.5, 27.25, 27.25, 27.5, 27.75, 27.75]",0,0,0
20,2025-05-27T18:45:41.483248,28.700000000000003,"[27.0, 27.5, 27.25, 28.0, 27.5, 27.75, 27.0, 27.5, 27.75, 26.75, 27.5, 27.5, 27.5, 27.75, 27.5, 27.25, 27.0, 27.25, 27.5, 27.75, 27.5, 27.5, 27.5, 27.25, 27.5, 27.0, 27.25, 27.5, 27.5, 27.5, 27.5, 27.5, 27.0, 27.0, 27.5, 27.5, 27.75, 27.75, 27.25, 27.5, 27.0, 27.0, 27.5, 27.5, 27.25, 27.5, 27.25, 27.75, 27.0, 27.5, 27.25, 27.0, 27.75, 27.5, 27.5, 28.0, 26.75, 27.25, 27.5, 27.25, 27.25, 27.5, 27.75, 27.75]",0,0,0
21,2025-05-27T18:45:41.605960,28.700000000000003,"[27.0, 27.5, 27.25, 28.0, 27.5, 27.75, 27.0, 27.5, 27.75, 26.75, 27.5, 27.5, 27.5, 27.75, 27.5, 27.25, 27.0, 27.25, 27.5, 27.75, 27.5, 27.5, 27.5, 27.25, 27.5, 27.0, 27.25, 27.5, 27.5, 27.5, 27.5, 27.5, 27.0, 27.0, 27.5, 27.5, 27.75, 27.75, 27.25, 27.5, 27.0, 27.0, 27.5, 27.5, 27.25, 27.5, 27.25, 27.75, 27.0, 27.5, 27.25, 27.0, 27.75, 27.5, 27.5, 28.0, 26.75, 27.25, 27.5, 27.25, 27.25, 27.5, 27.75, 27.75]",0,0,0
