record_id,timestamp,dht_temperature,gridEye_array,current_people_count,net_crossing_count,current_objects_count
3150,2025-05-27T19:07:04.350456,29.1,"[27.75, 27.75, 27.75, 27.75, 28.0, 27.75, 27.75, 28.5, 28.0, 27.5, 27.75, 27.5, 27.75, 27.5, 27.25, 28.0, 27.75, 28.0, 27.0, 27.75, 27.5, 27.5, 27.5, 27.75, 28.25, 27.5, 27.25, 27.5, 28.0, 28.0, 28.0, 28.0, 28.0, 27.5, 27.75, 27.75, 28.0, 29.5, 29.25, 28.25, 27.0, 28.0, 28.0, 28.25, 29.25, 30.5, 29.0, 28.5, 27.75, 27.0, 27.0, 29.25, 30.0, 30.0, 29.5, 29.25, 27.25, 28.0, 27.75, 28.75, 29.5, 29.0, 29.25, 29.0]",1,0,0
3151,2025-05-27T19:07:04.486358,29.1,"[27.5, 27.75, 27.25, 28.0, 28.25, 28.0, 27.75, 28.0, 28.0, 27.5, 27.5, 27.5, 27.75, 27.75, 27.75, 28.0, 27.75, 27.75, 27.75, 27.75, 28.0, 28.0, 27.75, 28.25, 28.0, 27.75, 27.5, 27.75, 27.5, 28.25, 28.5, 28.25, 27.75, 27.5, 28.0, 28.0, 28.5, 29.5, 29.25, 28.5, 27.25, 27.75, 28.0, 28.25, 29.25, 30.75, 29.0, 28.25, 27.5, 27.5, 28.0, 28.75, 30.25, 30.25, 29.25, 28.75, 27.75, 27.25, 27.75, 28.25, 29.75, 29.5, 29.25, 28.25]",1,0,0
3152,2025-05-27T19:07:04.610834,29.1,"[27.75, 28.0, 27.5, 28.0, 28.25, 27.75, 27.5, 28.25, 27.75, 27.75, 27.75, 27.5, 28.0, 27.75, 27.75, 28.0, 28.0, 27.75, 27.5, 27.75, 28.25, 27.75, 27.75, 28.0, 27.75, 27.25, 27.5, 27.5, 27.75, 28.5, 28.5, 28.0, 27.5, 27.75, 27.75, 27.75, 29.0, 30.0, 28.5, 28.0, 27.25, 27.25, 27.25, 27.75, 29.0, 30.25, 29.0, 28.5, 27.5, 27.0, 28.0, 29.0, 30.0, 29.25, 29.75, 29.0, 27.5, 27.25, 27.5, 28.25, 29.25, 29.5, 29.0, 29.0]",1,0,0
3153,2025-05-27T19:07:04.740412,29.1,"[27.75, 28.0, 27.5, 28.0, 28.25, 27.75, 27.5, 28.25, 27.75, 27.75, 27.75, 27.5, 28.0, 27.75, 27.75, 28.0, 28.0, 27.75, 27.5, 27.75, 28.25, 27.75, 27.75, 28.0, 27.75, 27.25, 27.5, 27.5, 27.75, 28.5, 28.5, 28.0, 27.5, 27.75, 27.75, 27.75, 29.0, 30.0, 28.5, 28.0, 27.25, 27.25, 27.25, 27.75, 29.0, 30.25, 29.0, 28.5, 27.5, 27.0, 28.0, 29.0, 30.0, 29.25, 29.75, 29.0, 27.5, 27.25, 27.5, 28.25, 29.25, 29.5, 29.0, 29.0]",1,0,0
3154,2025-05-27T19:07:04.882886,29.1,"[27.25, 27.75, 27.75, 28.25, 28.0, 28.25, 28.0, 28.25, 28.25, 27.5, 28.0, 27.75, 28.25, 27.75, 28.0, 27.75, 27.75, 27.75, 27.75, 28.0, 28.25, 27.5, 27.75, 28.25, 28.0, 27.5, 27.75, 27.25, 28.0, 28.75, 28.25, 28.25, 28.0, 27.25, 28.0, 28.0, 28.75, 30.25, 29.25, 28.75, 27.5, 27.5, 27.75, 28.25, 29.5, 30.5, 29.25, 28.5, 27.5, 27.25, 27.75, 29.25, 30.25, 29.75, 29.0, 29.0, 28.0, 28.0, 27.5, 28.5, 29.5, 29.5, 29.25, 29.0]",1,0,0
3155,2025-05-27T19:07:05.018619,29.1,"[27.25, 27.75, 27.75, 28.25, 28.0, 28.25, 28.0, 28.25, 28.25, 27.5, 28.0, 27.75, 28.25, 27.75, 28.0, 27.75, 27.75, 27.75, 27.75, 28.0, 28.25, 27.5, 27.75, 28.25, 28.0, 27.5, 27.75, 27.25, 28.0, 28.75, 28.25, 28.25, 28.0, 27.25, 28.0, 28.0, 28.75, 30.25, 29.25, 28.75, 27.5, 27.5, 27.75, 28.25, 29.5, 30.5, 29.25, 28.5, 27.5, 27.25, 27.75, 29.25, 30.25, 29.75, 29.0, 29.0, 28.0, 28.0, 27.5, 28.5, 29.5, 29.5, 29.25, 29.0]",1,0,0
3156,2025-05-27T19:07:05.157411,29.1,"[27.5, 27.75, 27.5, 27.75, 27.75, 27.5, 27.25, 28.0, 27.75, 27.5, 27.5, 27.5, 28.0, 27.5, 27.5, 28.25, 28.25, 28.0, 27.75, 27.75, 28.25, 27.5, 27.5, 28.25, 28.0, 27.0, 27.25, 27.25, 28.0, 28.0, 27.75, 28.25, 27.5, 28.0, 27.75, 27.75, 28.5, 29.75, 29.25, 28.75, 27.25, 27.0, 27.75, 27.75, 29.0, 30.5, 29.25, 28.0, 27.25, 27.25, 27.5, 28.75, 30.0, 30.0, 29.0, 28.25, 27.5, 27.25, 27.0, 28.5, 29.25, 29.25, 29.25, 27.75]",1,0,0
3157,2025-05-27T19:07:05.295075,29.1,"[27.5, 27.75, 27.5, 27.75, 27.75, 27.5, 27.25, 28.0, 27.75, 27.5, 27.5, 27.5, 28.0, 27.5, 27.5, 28.25, 28.25, 28.0, 27.75, 27.75, 28.25, 27.5, 27.5, 28.25, 28.0, 27.0, 27.25, 27.25, 28.0, 28.0, 27.75, 28.25, 27.5, 28.0, 27.75, 27.75, 28.5, 29.75, 29.25, 28.75, 27.25, 27.0, 27.75, 27.75, 29.0, 30.5, 29.25, 28.0, 27.25, 27.25, 27.5, 28.75, 30.0, 30.0, 29.0, 28.25, 27.5, 27.25, 27.0, 28.5, 29.25, 29.25, 29.25, 27.75]",1,0,0
3158,2025-05-27T19:07:05.435532,29.1,"[27.75, 27.75, 27.75, 28.25, 28.25, 27.75, 27.75, 28.25, 27.75, 27.25, 28.0, 27.75, 27.75, 27.75, 28.0, 28.25, 28.0, 27.5, 27.75, 27.75, 28.0, 28.0, 27.75, 27.75, 27.75, 27.75, 27.25, 27.25, 28.25, 27.75, 27.5, 28.5, 27.75, 28.0, 28.0, 27.75, 28.5, 29.75, 29.25, 28.25, 27.25, 27.5, 27.5, 28.5, 29.25, 30.75, 29.75, 28.75, 27.5, 27.75, 27.5, 29.5, 30.0, 30.25, 29.75, 29.0, 27.75, 27.0, 27.75, 28.0, 29.75, 29.5, 29.5, 28.75]",1,0,0
3159,2025-05-27T19:07:05.580452,29.1,"[27.75, 27.75, 27.75, 28.25, 28.25, 27.75, 27.75, 28.25, 27.75, 27.25, 28.0, 27.75, 27.75, 27.75, 28.0, 28.25, 28.0, 27.5, 27.75, 27.75, 28.0, 28.0, 27.75, 27.75, 27.75, 27.75, 27.25, 27.25, 28.25, 27.75, 27.5, 28.5, 27.75, 28.0, 28.0, 27.75, 28.5, 29.75, 29.25, 28.25, 27.25, 27.5, 27.5, 28.5, 29.25, 30.75, 29.75, 28.75, 27.5, 27.75, 27.5, 29.5, 30.0, 30.25, 29.75, 29.0, 27.75, 27.0, 27.75, 28.0, 29.75, 29.5, 29.5, 28.75]",1,0,0
3160,2025-05-27T19:07:05.717078,29.1,"[27.5, 27.5, 27.5, 28.25, 28.0, 28.0, 27.25, 28.0, 28.0, 27.5, 27.75, 27.0, 27.25, 27.5, 27.25, 27.5, 27.75, 27.25, 27.5, 27.75, 27.75, 27.5, 27.5, 27.75, 27.75, 27.5, 27.5, 27.25, 27.5, 27.75, 28.0, 27.75, 27.25, 27.75, 27.75, 27.75, 28.0, 29.0, 28.75, 28.5, 27.0, 27.25, 27.5, 28.75, 29.5, 30.0, 29.25, 28.25, 27.5, 27.25, 27.0, 29.5, 29.5, 29.75, 29.5, 28.5, 27.5, 26.75, 27.0, 28.0, 29.25, 29.25, 28.75, 28.75]",1,0,0
3161,2025-05-27T19:07:05.859812,29.1,"[27.5, 27.5, 27.5, 28.25, 28.0, 28.0, 27.25, 28.0, 28.0, 27.5, 27.75, 27.0, 27.25, 27.5, 27.25, 27.5, 27.75, 27.25, 27.5, 27.75, 27.75, 27.5, 27.5, 27.75, 27.75, 27.5, 27.5, 27.25, 27.5, 27.75, 28.0, 27.75, 27.25, 27.75, 27.75, 27.75, 28.0, 29.0, 28.75, 28.5, 27.0, 27.25, 27.5, 28.75, 29.5, 30.0, 29.25, 28.25, 27.5, 27.25, 27.0, 29.5, 29.5, 29.75, 29.5, 28.5, 27.5, 26.75, 27.0, 28.0, 29.25, 29.25, 28.75, 28.75]",1,0,0
3162,2025-05-27T19:07:06.004376,29.1,"[27.75, 28.75, 27.75, 28.0, 28.0, 28.0, 27.5, 28.0, 28.0, 27.5, 27.5, 27.75, 27.75, 27.5, 27.75, 28.0, 27.75, 27.75, 27.5, 28.0, 28.0, 28.0, 27.75, 28.25, 27.75, 28.0, 27.25, 27.5, 28.0, 28.0, 28.25, 28.25, 27.75, 27.5, 28.0, 27.75, 28.0, 29.5, 29.0, 28.5, 27.25, 27.75, 27.75, 29.25, 29.75, 30.75, 29.5, 28.75, 27.25, 27.75, 28.25, 29.75, 29.75, 30.25, 29.5, 29.0, 27.75, 27.5, 27.5, 28.25, 29.5, 29.5, 29.0, 29.25]",1,0,0
3163,2025-05-27T19:07:06.136698,29.1,"[27.75, 28.75, 27.75, 28.0, 28.0, 28.0, 27.5, 28.0, 28.0, 27.5, 27.5, 27.75, 27.75, 27.5, 27.75, 28.0, 27.75, 27.75, 27.5, 28.0, 28.0, 28.0, 27.75, 28.25, 27.75, 28.0, 27.25, 27.5, 28.0, 28.0, 28.25, 28.25, 27.75, 27.5, 28.0, 27.75, 28.0, 29.5, 29.0, 28.5, 27.25, 27.75, 27.75, 29.25, 29.75, 30.75, 29.5, 28.75, 27.25, 27.75, 28.25, 29.75, 29.75, 30.25, 29.5, 29.0, 27.75, 27.5, 27.5, 28.25, 29.5, 29.5, 29.0, 29.25]",1,0,0
3164,2025-05-27T19:07:06.262895,29.1,"[27.75, 27.75, 27.25, 27.75, 27.75, 28.0, 27.25, 28.0, 27.75, 27.75, 27.5, 27.75, 28.0, 27.5, 28.25, 28.25, 27.75, 27.5, 27.25, 27.75, 27.5, 27.75, 28.0, 28.25, 27.5, 27.75, 27.25, 27.25, 28.25, 28.0, 28.0, 28.0, 28.0, 27.5, 27.75, 27.75, 28.75, 29.75, 28.5, 28.5, 27.0, 27.5, 28.0, 29.75, 29.75, 30.25, 29.0, 28.25, 27.5, 27.0, 27.75, 30.0, 29.0, 30.0, 29.0, 28.75, 27.25, 27.25, 27.5, 28.0, 29.5, 29.0, 29.25, 29.0]",1,0,0
3165,2025-05-27T19:07:06.406011,29.1,"[27.75, 27.75, 27.25, 27.75, 27.75, 28.0, 27.25, 28.0, 27.75, 27.75, 27.5, 27.75, 28.0, 27.5, 28.25, 28.25, 27.75, 27.5, 27.25, 27.75, 27.5, 27.75, 28.0, 28.25, 27.5, 27.75, 27.25, 27.25, 28.25, 28.0, 28.0, 28.0, 28.0, 27.5, 27.75, 27.75, 28.75, 29.75, 28.5, 28.5, 27.0, 27.5, 28.0, 29.75, 29.75, 30.25, 29.0, 28.25, 27.5, 27.0, 27.75, 30.0, 29.0, 30.0, 29.0, 28.75, 27.25, 27.25, 27.5, 28.0, 29.5, 29.0, 29.25, 29.0]",1,0,0
3166,2025-05-27T19:07:06.545109,29.1,"[27.75, 28.0, 27.25, 28.0, 28.25, 27.75, 27.5, 28.5, 28.0, 27.5, 27.75, 27.25, 27.75, 27.75, 27.75, 27.75, 27.75, 28.0, 27.5, 28.0, 27.75, 28.0, 27.75, 28.25, 28.0, 27.75, 27.25, 27.75, 28.0, 28.0, 27.25, 28.75, 27.5, 27.75, 28.0, 27.75, 28.5, 29.75, 29.0, 28.75, 27.25, 27.25, 27.5, 29.5, 30.25, 30.25, 29.0, 27.75, 27.0, 27.75, 27.5, 29.0, 29.25, 30.0, 29.25, 29.25, 27.75, 27.5, 28.0, 28.75, 29.5, 29.25, 29.0, 29.25]",1,0,0
3167,2025-05-27T19:07:06.688970,29.1,"[27.75, 28.0, 27.25, 28.0, 28.25, 27.75, 27.5, 28.5, 28.0, 27.5, 27.75, 27.25, 27.75, 27.75, 27.75, 27.75, 27.75, 28.0, 27.5, 28.0, 27.75, 28.0, 27.75, 28.25, 28.0, 27.75, 27.25, 27.75, 28.0, 28.0, 27.25, 28.75, 27.5, 27.75, 28.0, 27.75, 28.5, 29.75, 29.0, 28.75, 27.25, 27.25, 27.5, 29.5, 30.25, 30.25, 29.0, 27.75, 27.0, 27.75, 27.5, 29.0, 29.25, 30.0, 29.25, 29.25, 27.75, 27.5, 28.0, 28.75, 29.5, 29.25, 29.0, 29.25]",1,0,0
3168,2025-05-27T19:07:06.823712,29.1,"[28.0, 27.25, 27.25, 27.75, 27.75, 27.5, 27.75, 28.0, 27.5, 27.5, 27.75, 27.75, 27.75, 27.75, 28.0, 27.5, 27.5, 27.75, 27.5, 28.0, 27.75, 27.5, 27.75, 28.25, 28.25, 27.5, 27.25, 27.5, 27.5, 28.25, 28.0, 28.0, 27.75, 27.25, 27.75, 27.75, 28.25, 29.75, 28.75, 28.0, 26.75, 27.25, 28.0, 30.0, 30.0, 30.25, 28.5, 28.25, 27.5, 27.75, 27.25, 29.0, 29.5, 30.0, 29.25, 28.25, 27.75, 27.25, 27.5, 28.5, 29.5, 29.5, 29.0, 28.5]",1,0,0
