timestamp,gridEye,dht_temperature
2025-05-27T19:00:12.041996,"[26.25, 26.5, 26, 27, 27, 26.75, 26.5, 26.75, 26.25, 26.25, 26.5, 26.75, 26.75, 26.5, 26.75, 26.5, 26.75, 26.25, 26.5, 27, 26.75, 26.5, 26, 26.5, 26.5, 26, 26.5, 26.25, 26.5, 26.75, 26.5, 26.25, 26.75, 26.5, 27, 26.5, 26.75, 26.75, 26.5, 26.25, 25.75, 26, 26.75, 26.5, 26.25, 26.5, 26.25, 26.5, 26, 26.25, 26, 26.25, 26.5, 27, 26.5, 26.5, 26.5, 26, 25.75, 25.25, 26.25, 26.25, 26.75, 26.25]",0.1
2025-05-27T19:00:12.322087,"[26.5, 27, 27, 27.25, 27.25, 26.75, 26.75, 26.5, 27, 26.75, 26.75, 26.75, 26.75, 27, 26.25, 26.5, 26.75, 26.5, 26.75, 26.75, 26.75, 26.5, 26.25, 26.5, 27, 26.5, 26.5, 26.5, 27, 26.75, 26.5, 26.5, 26.25, 26.75, 27.25, 26.75, 26.75, 26.75, 26.75, 27, 26, 26, 26.5, 27, 26.25, 26.75, 26.25, 26.75, 26, 26.5, 26.25, 26.25, 27, 27, 26.25, 27, 26, 26, 25.75, 25.75, 26.75, 26.25, 26.25, 26.25]",0.1
2025-05-27T19:00:12.600892,"[26.25, 26.5, 26.75, 27, 27, 27, 26.75, 26.75, 26.75, 26.5, 26.75, 26.75, 27, 26.75, 27, 26.75, 27, 26.75, 26.75, 27, 27, 26.75, 26.5, 26.25, 26.75, 26.75, 26.75, 26.75, 27.25, 27, 26.5, 26.75, 26.5, 26.75, 27, 26.5, 27, 26.75, 26.5, 26.5, 26, 26.5, 26.75, 26.75, 26.75, 27, 26.75, 26.75, 26, 26, 26.25, 26.5, 26.75, 27.25, 27, 26.5, 26.25, 26, 26.5, 26.25, 26.5, 25.75, 26.5, 26.25]",0.1
2025-05-27T19:00:12.909957,"[26.25, 26.5, 26.5, 27, 26.75, 27, 26.75, 27, 26.75, 26.5, 26.75, 26.75, 26.75, 27, 26.5, 27, 26.75, 26.75, 27, 27.25, 27, 26.75, 26.25, 26.75, 27, 26.75, 26, 26.75, 27, 26.75, 26.5, 26.25, 26.75, 27, 27, 26.75, 27, 26.25, 26.5, 26.75, 26.25, 26.75, 26.5, 26.5, 26.75, 27, 26.75, 26.75, 26.5, 26.25, 26.5, 26.5, 26.75, 27.25, 26.75, 27.25, 27.25, 26, 25.75, 25.75, 26.25, 26.25, 26.25, 26.25]",0.1
2025-05-27T19:00:13.220934,"[26.75, 26.75, 26.25, 26.75, 27, 26.75, 26.5, 27, 27, 26.75, 26.75, 26.75, 27, 26.75, 26.25, 26.75, 26.25, 26.75, 27, 27, 27.25, 26.75, 26.5, 26.75, 27, 26, 26.25, 26.5, 26.75, 26.75, 26.25, 26.75, 27.25, 26.75, 27.25, 26.75, 26.75, 27.25, 26.75, 26.5, 26.25, 26.25, 26.5, 27.25, 26.75, 26.75, 26.5, 26.75, 26.25, 26, 26.5, 26.25, 26.75, 26.5, 26.75, 26.75, 26.25, 26.5, 26, 26.25, 26, 26.75, 26.25, 26.5]",0.1
2025-05-27T19:00:13.542048,"[26.25, 26.75, 26.75, 27, 27, 26.75, 26.5, 27, 26.5, 26.75, 26.5, 26.75, 27, 26.5, 26.75, 27, 26.75, 26.75, 26.75, 26.75, 26.75, 26.75, 26.75, 26.75, 26.5, 26.75, 26.5, 26.5, 27, 26.75, 26.75, 27, 26.5, 26.5, 27.25, 26.75, 26.75, 26.75, 26.5, 26.75, 26.25, 26.5, 26.75, 26.75, 26.5, 27.25, 26.75, 26.75, 26.25, 25.75, 26.5, 26.5, 27, 26.75, 26.25, 26.5, 26.25, 26, 26, 26.75, 26.75, 26.75, 27, 26]",0.1
2025-05-27T19:00:13.784016,"[27, 26.75, 26.25, 26.75, 26.5, 27, 26.5, 27, 27.25, 26.25, 26.75, 26.75, 27.25, 27, 26.75, 26.75, 26.75, 26.75, 27, 27, 27, 27.25, 26.75, 26.75, 26.5, 26.25, 26.5, 27, 27, 26.75, 26.5, 27, 26.5, 27, 27, 27, 26.75, 26.75, 26.5, 26.75, 26.25, 26.5, 26.5, 26.75, 26.5, 27, 26.5, 26.75, 26.5, 26.25, 26.25, 27, 27, 27, 26.75, 26.75, 26.5, 25.75, 26.25, 26.25, 26.25, 26, 26.25, 26.75]",0.1
2025-05-27T19:00:14.074443,"[26.75, 27, 26.25, 27, 27.25, 27, 26.75, 27, 27, 26.5, 27, 27, 27, 27, 26.75, 27.25, 27, 26.75, 27, 27.25, 27, 26.75, 26.75, 26.25, 26.75, 26.75, 26.5, 26.75, 26.5, 27, 26.25, 26.5, 26.5, 27, 27, 26.5, 27, 27, 27, 27, 25.75, 26.25, 26.75, 26.5, 26.5, 27, 26.25, 26.75, 26.25, 26.5, 26.5, 27, 27, 27, 26.75, 27, 26.25, 26.25, 26.25, 26, 26.25, 26.75, 26.5, 26.75]",0.1
2025-05-27T19:00:14.354497,"[27, 26.75, 26.5, 27.25, 27.25, 26.75, 26.75, 27.25, 26.5, 26.75, 27.25, 26.75, 26.75, 27, 27, 27.25, 27.25, 27, 26.75, 27, 27.5, 26.75, 26.75, 26.5, 26.75, 26.5, 26.5, 26.75, 26.5, 26.75, 26.75, 27, 26.5, 27.25, 27, 26.75, 26.75, 27, 27, 26.75, 26.25, 26.75, 26.75, 26.5, 26.75, 27, 26.75, 26.75, 26.75, 26, 26.75, 26.5, 26.5, 27, 26.75, 27.25, 26.75, 26.5, 26.25, 26.25, 26.75, 26, 26.25, 26.75]",0.1
2025-05-27T19:00:14.641745,"[26.75, 26.75, 26.5, 27, 26.5, 26.5, 26.5, 27, 26.75, 26.5, 26.75, 26.5, 26.75, 26.5, 26.5, 26.5, 26.75, 26.75, 26.5, 27, 27, 27, 26.25, 26.75, 26.75, 26.5, 26.5, 26.5, 26.75, 26.75, 26.5, 26.5, 26.5, 26.75, 27.25, 26.75, 26.75, 26.25, 26.5, 26.5, 26.25, 26.5, 26.25, 26.75, 26.5, 27, 26.5, 27, 26.25, 26.25, 26, 26.25, 26.5, 26.5, 26.75, 26.75, 26.25, 26.25, 26.25, 26.25, 26.25, 26.25, 26.75, 26.75]",0.1
