record_id,timestamp,dht_temperature,gridEye_array,current_people_count,net_crossing_count,current_objects_count
15,2025-05-27T19:15:57.394106,28.400000000000002,"[26.75, 27.25, 27.0, 27.5, 27.5, 27.25, 26.75, 27.5, 27.0, 26.5, 27.0, 26.75, 27.25, 27.0, 27.25, 27.25, 27.25, 27.25, 27.25, 27.0, 27.0, 27.25, 27.0, 27.25, 27.5, 26.75, 26.5, 26.75, 27.25, 27.25, 27.25, 27.25, 27.0, 27.5, 27.5, 27.0, 27.25, 27.0, 27.0, 27.5, 26.0, 26.75, 27.25, 27.25, 27.0, 27.5, 27.5, 27.25, 26.5, 27.25, 26.75, 27.25, 27.75, 27.5, 27.25, 27.5, 27.25, 27.25, 26.75, 27.25, 27.25, 27.5, 27.75, 28.0]",0,0,0
16,2025-05-27T19:15:57.518853,28.400000000000002,"[27.25, 27.0, 27.25, 27.75, 27.0, 27.0, 27.5, 27.5, 27.25, 27.0, 27.0, 27.0, 27.25, 27.25, 27.25, 27.5, 27.75, 27.0, 27.25, 27.5, 27.5, 27.25, 27.25, 27.5, 27.75, 27.25, 27.0, 27.25, 27.25, 27.0, 27.0, 27.25, 27.25, 27.75, 27.5, 27.25, 27.25, 27.0, 27.5, 28.0, 27.0, 26.75, 27.5, 27.25, 27.25, 27.75, 27.5, 27.25, 27.5, 27.0, 27.25, 27.0, 27.5, 27.75, 27.5, 28.0, 27.5, 27.25, 27.25, 27.25, 27.75, 27.75, 27.75, 27.75]",0,0,0
17,2025-05-27T19:15:57.644204,28.400000000000002,"[27.25, 27.0, 27.25, 27.75, 27.0, 27.0, 27.5, 27.5, 27.25, 27.0, 27.0, 27.0, 27.25, 27.25, 27.25, 27.5, 27.75, 27.0, 27.25, 27.5, 27.5, 27.25, 27.25, 27.5, 27.75, 27.25, 27.0, 27.25, 27.25, 27.0, 27.0, 27.25, 27.25, 27.75, 27.5, 27.25, 27.25, 27.0, 27.5, 28.0, 27.0, 26.75, 27.5, 27.25, 27.25, 27.75, 27.5, 27.25, 27.5, 27.0, 27.25, 27.0, 27.5, 27.75, 27.5, 28.0, 27.5, 27.25, 27.25, 27.25, 27.75, 27.75, 27.75, 27.75]",0,0,0
18,2025-05-27T19:15:57.770230,28.400000000000002,"[26.75, 27.25, 26.25, 27.75, 27.25, 27.25, 27.0, 27.75, 27.0, 27.0, 27.25, 27.0, 27.25, 27.25, 27.25, 27.0, 27.25, 27.25, 27.25, 27.25, 27.5, 27.0, 27.25, 27.75, 27.25, 27.25, 26.75, 27.0, 27.25, 27.25, 27.0, 27.25, 27.5, 27.75, 27.25, 27.25, 27.25, 27.25, 27.0, 27.5, 26.25, 27.0, 27.0, 27.5, 26.75, 27.5, 27.0, 27.25, 26.75, 27.0, 26.75, 26.75, 27.5, 27.5, 27.75, 28.25, 27.5, 26.75, 27.25, 27.0, 27.5, 27.25, 27.5, 28.0]",0,0,0
19,2025-05-27T19:15:57.915035,28.400000000000002,"[26.75, 27.25, 26.25, 27.75, 27.25, 27.25, 27.0, 27.75, 27.0, 27.0, 27.25, 27.0, 27.25, 27.25, 27.25, 27.0, 27.25, 27.25, 27.25, 27.25, 27.5, 27.0, 27.25, 27.75, 27.25, 27.25, 26.75, 27.0, 27.25, 27.25, 27.0, 27.25, 27.5, 27.75, 27.25, 27.25, 27.25, 27.25, 27.0, 27.5, 26.25, 27.0, 27.0, 27.5, 26.75, 27.5, 27.0, 27.25, 26.75, 27.0, 26.75, 26.75, 27.5, 27.5, 27.75, 28.25, 27.5, 26.75, 27.25, 27.0, 27.5, 27.25, 27.5, 28.0]",0,0,0
20,2025-05-27T19:15:58.046038,28.400000000000002,"[27.5, 27.5, 27.0, 27.75, 27.25, 27.0, 27.5, 27.75, 27.5, 26.5, 27.25, 27.5, 27.5, 27.5, 27.25, 27.5, 27.25, 27.0, 27.5, 27.25, 27.5, 27.0, 27.25, 27.5, 27.75, 27.25, 27.5, 26.75, 27.5, 27.25, 27.25, 27.5, 27.0, 27.75, 27.25, 27.5, 27.5, 27.5, 27.75, 27.5, 26.75, 26.75, 27.5, 27.25, 27.0, 27.5, 27.25, 27.5, 27.25, 27.0, 27.0, 27.25, 27.75, 28.0, 27.5, 27.75, 27.5, 26.75, 26.75, 27.25, 27.25, 27.5, 27.5, 28.0]",0,0,0
21,2025-05-27T19:15:58.169839,28.400000000000002,"[27.5, 27.5, 27.0, 27.75, 27.25, 27.0, 27.5, 27.75, 27.5, 26.5, 27.25, 27.5, 27.5, 27.5, 27.25, 27.5, 27.25, 27.0, 27.5, 27.25, 27.5, 27.0, 27.25, 27.5, 27.75, 27.25, 27.5, 26.75, 27.5, 27.25, 27.25, 27.5, 27.0, 27.75, 27.25, 27.5, 27.5, 27.5, 27.75, 27.5, 26.75, 26.75, 27.5, 27.25, 27.0, 27.5, 27.25, 27.5, 27.25, 27.0, 27.0, 27.25, 27.75, 28.0, 27.5, 27.75, 27.5, 26.75, 26.75, 27.25, 27.25, 27.5, 27.5, 28.0]",0,0,0
22,2025-05-27T19:15:58.301674,28.400000000000002,"[27.0, 26.75, 26.5, 26.75, 27.0, 27.5, 26.75, 27.25, 27.5, 26.75, 27.25, 26.75, 27.25, 26.75, 27.25, 26.75, 27.0, 27.0, 27.0, 27.25, 27.25, 27.0, 27.25, 26.75, 27.5, 27.0, 27.0, 26.75, 27.0, 27.0, 27.0, 27.25, 27.25, 27.75, 27.25, 27.25, 27.25, 27.0, 27.25, 27.75, 26.5, 26.75, 27.25, 27.0, 27.0, 27.25, 27.0, 28.0, 27.0, 26.75, 26.75, 27.0, 27.5, 27.25, 27.75, 27.75, 26.75, 26.75, 26.5, 27.25, 27.25, 27.25, 27.75, 27.5]",0,0,0
23,2025-05-27T19:15:58.423416,28.400000000000002,"[27.0, 26.75, 26.5, 26.75, 27.0, 27.5, 26.75, 27.25, 27.5, 26.75, 27.25, 26.75, 27.25, 26.75, 27.25, 26.75, 27.0, 27.0, 27.0, 27.25, 27.25, 27.0, 27.25, 26.75, 27.5, 27.0, 27.0, 26.75, 27.0, 27.0, 27.0, 27.25, 27.25, 27.75, 27.25, 27.25, 27.25, 27.0, 27.25, 27.75, 26.5, 26.75, 27.25, 27.0, 27.0, 27.25, 27.0, 28.0, 27.0, 26.75, 26.75, 27.0, 27.5, 27.25, 27.75, 27.75, 26.75, 26.75, 26.5, 27.25, 27.25, 27.25, 27.75, 27.5]",0,0,0
24,2025-05-27T19:15:58.550674,28.400000000000002,"[27.25, 26.75, 26.75, 27.25, 27.75, 27.25, 27.25, 28.0, 27.0, 27.0, 27.25, 27.25, 27.25, 27.5, 27.0, 27.75, 27.0, 27.25, 27.25, 27.5, 27.5, 27.25, 27.25, 27.25, 27.5, 27.5, 26.75, 27.25, 26.75, 27.0, 27.25, 27.5, 27.25, 27.5, 27.75, 27.25, 27.75, 27.0, 27.25, 27.5, 26.5, 27.0, 27.25, 27.5, 27.25, 27.75, 27.25, 27.5, 26.5, 27.25, 27.25, 27.5, 27.75, 27.75, 27.5, 27.5, 27.25, 27.0, 27.25, 27.0, 27.5, 27.5, 28.0, 28.5]",1,0,0
25,2025-05-27T19:15:58.677001,28.400000000000002,"[27.25, 26.75, 26.75, 27.25, 27.75, 27.25, 27.25, 28.0, 27.0, 27.0, 27.25, 27.25, 27.25, 27.5, 27.0, 27.75, 27.0, 27.25, 27.25, 27.5, 27.5, 27.25, 27.25, 27.25, 27.5, 27.5, 26.75, 27.25, 26.75, 27.0, 27.25, 27.5, 27.25, 27.5, 27.75, 27.25, 27.75, 27.0, 27.25, 27.5, 26.5, 27.0, 27.25, 27.5, 27.25, 27.75, 27.25, 27.5, 26.5, 27.25, 27.25, 27.5, 27.75, 27.75, 27.5, 27.5, 27.25, 27.0, 27.25, 27.0, 27.5, 27.5, 28.0, 28.5]",1,0,0
26,2025-05-27T19:15:58.795303,28.400000000000002,"[27.0, 26.75, 26.75, 27.5, 27.5, 27.75, 26.75, 27.75, 27.5, 26.75, 26.75, 26.75, 27.5, 27.25, 27.25, 27.0, 27.0, 27.0, 27.0, 27.5, 27.5, 27.0, 27.0, 27.25, 27.5, 27.25, 27.25, 26.75, 27.0, 27.25, 27.0, 27.25, 27.0, 27.0, 27.25, 27.25, 27.75, 27.0, 27.0, 27.5, 26.5, 26.75, 27.0, 27.25, 26.75, 27.5, 27.25, 27.5, 26.5, 26.75, 27.25, 27.0, 27.5, 27.75, 27.75, 27.75, 27.0, 26.25, 26.25, 27.0, 27.75, 27.0, 27.25, 28.0]",1,0,0
27,2025-05-27T19:15:58.918451,28.400000000000002,"[27.0, 26.75, 26.75, 27.5, 27.5, 27.75, 26.75, 27.75, 27.5, 26.75, 26.75, 26.75, 27.5, 27.25, 27.25, 27.0, 27.0, 27.0, 27.0, 27.5, 27.5, 27.0, 27.0, 27.25, 27.5, 27.25, 27.25, 26.75, 27.0, 27.25, 27.0, 27.25, 27.0, 27.0, 27.25, 27.25, 27.75, 27.0, 27.0, 27.5, 26.5, 26.75, 27.0, 27.25, 26.75, 27.5, 27.25, 27.5, 26.5, 26.75, 27.25, 27.0, 27.5, 27.75, 27.75, 27.75, 27.0, 26.25, 26.25, 27.0, 27.75, 27.0, 27.25, 28.0]",1,0,0
28,2025-05-27T19:15:59.044857,28.400000000000002,"[27.0, 27.25, 26.75, 27.25, 27.25, 27.75, 27.0, 28.0, 27.5, 26.75, 27.25, 27.0, 27.0, 27.5, 27.25, 27.5, 27.25, 27.75, 27.0, 27.25, 27.5, 27.25, 27.0, 27.75, 27.5, 27.5, 27.0, 27.0, 27.5, 27.5, 27.25, 27.5, 27.25, 28.0, 27.5, 27.5, 27.5, 27.5, 27.25, 27.5, 26.5, 27.25, 27.5, 27.25, 27.5, 28.0, 27.75, 27.5, 27.0, 27.0, 27.0, 27.25, 27.75, 28.0, 27.5, 27.75, 27.0, 27.0, 26.75, 27.25, 27.75, 27.5, 27.75, 28.0]",0,0,0
29,2025-05-27T19:15:59.168304,28.400000000000002,"[27.0, 27.25, 26.75, 27.25, 27.25, 27.75, 27.0, 28.0, 27.5, 26.75, 27.25, 27.0, 27.0, 27.5, 27.25, 27.5, 27.25, 27.75, 27.0, 27.25, 27.5, 27.25, 27.0, 27.75, 27.5, 27.5, 27.0, 27.0, 27.5, 27.5, 27.25, 27.5, 27.25, 28.0, 27.5, 27.5, 27.5, 27.5, 27.25, 27.5, 26.5, 27.25, 27.5, 27.25, 27.5, 28.0, 27.75, 27.5, 27.0, 27.0, 27.0, 27.25, 27.75, 28.0, 27.5, 27.75, 27.0, 27.0, 26.75, 27.25, 27.75, 27.5, 27.75, 28.0]",0,0,0
30,2025-05-27T19:15:59.294911,28.400000000000002,"[26.75, 27.25, 27.0, 27.0, 27.75, 27.5, 27.0, 27.75, 27.25, 26.75, 27.25, 27.0, 27.25, 26.75, 27.25, 27.25, 27.25, 27.0, 27.0, 27.25, 27.25, 27.0, 27.25, 27.25, 27.25, 27.25, 27.0, 27.25, 27.25, 27.5, 27.25, 27.0, 27.0, 27.75, 27.5, 27.25, 28.0, 27.0, 27.5, 27.25, 26.5, 27.0, 27.5, 27.0, 27.0, 27.5, 27.0, 27.25, 27.0, 26.5, 26.75, 27.0, 27.25, 28.0, 27.25, 27.75, 26.75, 26.75, 26.5, 27.25, 27.0, 27.25, 28.0, 28.25]",0,0,0
31,2025-05-27T19:15:59.420973,28.400000000000002,"[26.75, 27.25, 27.0, 27.0, 27.75, 27.5, 27.0, 27.75, 27.25, 26.75, 27.25, 27.0, 27.25, 26.75, 27.25, 27.25, 27.25, 27.0, 27.0, 27.25, 27.25, 27.0, 27.25, 27.25, 27.25, 27.25, 27.0, 27.25, 27.25, 27.5, 27.25, 27.0, 27.0, 27.75, 27.5, 27.25, 28.0, 27.0, 27.5, 27.25, 26.5, 27.0, 27.5, 27.0, 27.0, 27.5, 27.0, 27.25, 27.0, 26.5, 26.75, 27.0, 27.25, 28.0, 27.25, 27.75, 26.75, 26.75, 26.5, 27.25, 27.0, 27.25, 28.0, 28.25]",0,0,0
32,2025-05-27T19:15:59.544280,28.400000000000002,"[26.75, 27.25, 27.0, 27.0, 27.75, 27.5, 27.0, 27.75, 27.25, 26.75, 27.25, 27.0, 27.25, 26.75, 27.25, 27.25, 27.25, 27.0, 27.0, 27.25, 27.25, 27.0, 27.25, 27.25, 27.25, 27.25, 27.0, 27.25, 27.25, 27.5, 27.25, 27.0, 27.0, 27.75, 27.5, 27.25, 28.0, 27.0, 27.5, 27.25, 26.5, 27.0, 27.5, 27.0, 27.0, 27.5, 27.0, 27.25, 27.0, 26.5, 26.75, 27.0, 27.25, 28.0, 27.25, 27.75, 26.75, 26.75, 26.5, 27.25, 27.0, 27.25, 28.0, 28.25]",0,0,0
33,2025-05-27T19:15:59.670149,28.400000000000002,"[26.75, 27.25, 27.0, 27.25, 27.0, 27.5, 27.25, 27.25, 27.25, 26.5, 27.0, 27.0, 27.25, 27.25, 27.5, 27.25, 27.25, 27.25, 27.5, 27.5, 27.5, 27.25, 27.5, 27.25, 27.5, 27.25, 26.75, 27.25, 27.25, 27.5, 27.75, 28.0, 27.25, 28.5, 27.5, 27.25, 27.75, 27.5, 27.25, 28.0, 27.0, 27.25, 27.5, 27.25, 27.25, 27.5, 27.5, 27.5, 27.25, 26.75, 27.0, 27.25, 27.75, 27.75, 27.75, 27.75, 28.0, 27.0, 27.0, 27.0, 27.75, 27.5, 27.75, 28.25]",1,0,0
34,2025-05-27T19:15:59.798050,28.400000000000002,"[26.75, 27.25, 27.0, 27.25, 27.0, 27.5, 27.25, 27.25, 27.25, 26.5, 27.0, 27.0, 27.25, 27.25, 27.5, 27.25, 27.25, 27.25, 27.5, 27.5, 27.5, 27.25, 27.5, 27.25, 27.5, 27.25, 26.75, 27.25, 27.25, 27.5, 27.75, 28.0, 27.25, 28.5, 27.5, 27.25, 27.75, 27.5, 27.25, 28.0, 27.0, 27.25, 27.5, 27.25, 27.25, 27.5, 27.5, 27.5, 27.25, 26.75, 27.0, 27.25, 27.75, 27.75, 27.75, 27.75, 28.0, 27.0, 27.0, 27.0, 27.75, 27.5, 27.75, 28.25]",1,0,0
35,2025-05-27T19:15:59.936044,28.400000000000002,"[27.25, 27.0, 26.75, 27.25, 27.25, 27.0, 27.0, 27.25, 27.25, 27.0, 27.25, 26.75, 27.5, 27.25, 27.25, 27.0, 26.75, 27.25, 27.25, 27.25, 27.5, 27.25, 26.75, 27.0, 27.25, 27.0, 26.75, 27.25, 27.25, 27.0, 26.75, 27.25, 26.75, 27.5, 27.5, 27.25, 27.5, 27.0, 27.0, 28.0, 27.0, 27.0, 27.0, 27.25, 27.25, 27.5, 27.0, 27.5, 27.0, 27.0, 26.75, 27.25, 27.5, 27.75, 27.25, 27.5, 27.25, 27.0, 26.75, 27.0, 27.5, 28.0, 27.5, 27.5]",1,0,0
36,2025-05-27T19:16:00.053946,28.400000000000002,"[27.0, 27.25, 27.25, 27.5, 27.5, 27.0, 27.0, 28.0, 27.5, 27.0, 27.0, 27.0, 27.0, 27.25, 27.5, 27.0, 27.25, 27.0, 27.25, 27.5, 27.75, 27.25, 27.0, 27.5, 27.75, 27.0, 27.25, 26.75, 27.0, 27.25, 27.5, 27.0, 27.0, 27.5, 27.25, 27.0, 27.5, 27.25, 27.25, 27.75, 27.0, 26.5, 27.25, 27.25, 27.5, 27.5, 27.25, 27.5, 27.5, 27.0, 27.0, 26.75, 27.75, 27.5, 27.25, 27.5, 27.25, 27.25, 26.75, 26.5, 27.75, 27.75, 27.0, 27.75]",1,0,0
37,2025-05-27T19:16:00.185585,28.400000000000002,"[27.0, 27.25, 27.25, 27.5, 27.5, 27.0, 27.0, 28.0, 27.5, 27.0, 27.0, 27.0, 27.0, 27.25, 27.5, 27.0, 27.25, 27.0, 27.25, 27.5, 27.75, 27.25, 27.0, 27.5, 27.75, 27.0, 27.25, 26.75, 27.0, 27.25, 27.5, 27.0, 27.0, 27.5, 27.25, 27.0, 27.5, 27.25, 27.25, 27.75, 27.0, 26.5, 27.25, 27.25, 27.5, 27.5, 27.25, 27.5, 27.5, 27.0, 27.0, 26.75, 27.75, 27.5, 27.25, 27.5, 27.25, 27.25, 26.75, 26.5, 27.75, 27.75, 27.0, 27.75]",0,0,0
38,2025-05-27T19:16:00.307214,28.400000000000002,"[27.0, 27.25, 27.25, 27.5, 27.5, 27.0, 27.0, 28.0, 27.5, 27.0, 27.0, 27.0, 27.0, 27.25, 27.5, 27.0, 27.25, 27.0, 27.25, 27.5, 27.75, 27.25, 27.0, 27.5, 27.75, 27.0, 27.25, 26.75, 27.0, 27.25, 27.5, 27.0, 27.0, 27.5, 27.25, 27.0, 27.5, 27.25, 27.25, 27.75, 27.0, 26.5, 27.25, 27.25, 27.5, 27.5, 27.25, 27.5, 27.5, 27.0, 27.0, 26.75, 27.75, 27.5, 27.25, 27.5, 27.25, 27.25, 26.75, 26.5, 27.75, 27.75, 27.0, 27.75]",0,0,0
39,2025-05-27T19:16:00.433532,28.400000000000002,"[26.75, 27.5, 27.0, 27.5, 27.25, 27.25, 27.25, 27.25, 27.25, 27.25, 26.75, 27.0, 27.25, 27.5, 27.0, 27.5, 27.25, 27.0, 27.0, 27.25, 27.5, 27.0, 27.0, 27.25, 26.75, 27.0, 26.75, 27.0, 27.25, 27.25, 27.0, 27.0, 27.25, 27.75, 27.0, 27.5, 27.5, 27.25, 27.0, 27.25, 26.75, 27.0, 27.0, 27.0, 27.0, 27.5, 27.25, 27.5, 26.75, 27.0, 26.5, 27.25, 27.25, 27.5, 27.5, 27.5, 27.0, 27.0, 27.0, 26.75, 27.5, 27.75, 27.25, 27.75]",0,0,0
